speech_id,keybert_keywords
CREC-2023-07-19-pt1-PgH3823-2-250,"['understand faa', '2018 reauthorization', 'raise national debt', 'increase funding resulting', 'reduces authorization levels']"
CREC-2023-07-19-pt1-PgH3823-2-251,"['opposition', 'claim', 'time', 'claim time', 'amendment']"
CREC-2023-07-19-pt1-PgH3823-2-253,"['decrease faa operations', 'faa invest aviation', 'agreed aip funding', 'reasons oppose amendment', 'amendment urge colleagues']"
CREC-2023-07-19-pt1-PgH3823-2-254,"['spend just know', 'bills borrowing money', 'talk people afford', 'sit appropriations', 'billion gave broke']"
CREC-2023-07-19-pt1-PgH3823-2-255,"['reauthorization', 'faa', 'safety agree cuts', 'nuclear defense capability', 'bipartisan effort']"
CREC-2023-07-19-pt1-PgH3823-2-256,"['inquire', 'time', 'inquire time', 'remaining', 'time remaining']"
CREC-2023-07-19-pt1-PgH3823-2-258,"['money reduce authorization', '435 members congress', 'friend brought bipartisan', 'congress called corners', 'bipartisan agreement world']"
CREC-2023-07-19-pt1-PgH3823-2-259,"['welfare public safety', 'amendment yield', 'authorization expenditure ask', 'public best aviation', 'vote oppose amendment']"
CREC-2023-07-19-pt1-PgH3823-2-262,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-07-19-pt1-PgH3823-2-265,"['amendment desk', 'amendment', 'desk']"
CREC-2023-07-19-pt1-PgH3823-2-269,"['word vertiport definition', 'evtol vehicles exist', 'produced viable investing', 'heliport purposes', 'aip funding']"
CREC-2023-07-19-pt1-PgH3823-2-270,"['opposition', 'claim', 'time', 'claim time', 'amendment']"
CREC-2023-07-19-pt1-PgH3823-2-272,"['vertiport used', 'underlying faa', 'vertical aviation infrastructure', 'vertiports subset heliports', 'update definitions regulation']"
CREC-2023-07-19-pt1-PgH3823-2-273,"['vehicles paying paying', 'right infrastructure', 'fund going use', 'electric vehicles paying', 'infrastructure created']"
CREC-2023-07-19-pt1-PgH3823-2-275,"['continue abide pledge', 'norquist new tax', 'friend propose fairness', 'raise revenue look', 'colleagues oppose amendment']"
CREC-2023-07-19-pt1-PgH3823-2-278,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-07-19-pt1-PgH3823-2-280,"['committee rise', 'committee', 'rise']"
CREC-2023-07-19-pt1-PgH3839-5-6,"['present', '339', 'yea', 'voted', 'rollcall']"
CREC-2023-07-19-pt1-PgH3839-5-9,"['yeas nays', 'yeas', 'demand']"
CREC-2023-07-19-pt1-PgH3839-5-16,"['340', 'yea', 'voted', 'rollcall']"
CREC-2023-07-19-pt1-PgH3839-5-17,"['340', 'voted', 'nay', 'rollcall', 'recorded']"
CREC-2023-07-19-pt1-PgH3840-13,"['10 amendment', 'voted wanted intended', 'rollcall 341 voted', 'misvoted langworthy', 'aye amendment 27']"
CREC-2023-07-19-pt1-PgH3840-41,"['344', 'voted', 'rollcall', 'present voted rollcall']"
CREC-2023-07-19-pt1-PgH3840-42,"['35 offered mrs', 'miller', 'illinois', 'amendment', 'present voted rollcall']"
CREC-2023-07-19-pt1-PgH3840-159,"['voted', '357', 'aye', 'rollcall']"
CREC-2023-07-19-pt1-PgH3840-160,"['voted', '3935 mistakenly recorded', 'amendment 73 offered', 'aye amendment', 'rollcall vote number']"
CREC-2023-07-19-pt1-PgH3840-188,"['committee rise', 'committee', 'rise']"
CREC-2023-07-19-pt1-PgS3129-8-2,"['substitute amendment', 'amendment 935', '935']"
CREC-2023-07-19-pt1-PgS3129-8-5,"['ask', 'dispensed', 'nays', 'unanimous', 'amendment']"
CREC-2023-07-19-pt1-PgS3129-8-7,"['reported', 'number', '936', 'amendment']"
CREC-2023-07-19-pt1-PgS3129-8-12,"['hawley', '838', 'adoption', 'minutes', 'cruz']"
CREC-2023-07-19-pt1-PgS3129-8-14,"['isaac', 'join', 'states', 'welcoming', 'herzog']"
CREC-2023-07-19-pt1-PgS3129-8-16,"['ask', '935', 'nays', 'substitute', 'consent']"
CREC-2023-07-19-pt1-PgS3129-8-18,"['ask yeas', 'nays', 'yeas']"
CREC-2023-07-20-pt1-PgE701-2-2,"['leaded fuel used', 'aviation act reauthorize', 'voted favor 3935', 'use leaded avgas', 'aircraft senate improve']"
CREC-2023-07-20-pt1-PgE701-6-2,"['sporting event flight', 'risks stadium flight', 'ban aircraft including', 'faa reauthorization act', 'restrictions large stadium']"
CREC-2023-07-20-pt1-PgE702-2,"['study closure banning', 'banning city council', 'airport faa approval', 'california amendment critically', 'closing airport faa']"
CREC-2023-07-20-pt1-PgE703-2,"['similar waiver program', 'airspace stadiums compromises', 'restrictions large stadium', 'version federal aviation', 'administration faa reauthorization']"
CREC-2023-07-20-pt1-PgH3863-4-3,"['pursuant', '597 offer', 'bloc', 'house resolution', 'offer amendments']"
CREC-2023-07-20-pt1-PgH3863-4-30,"['contains 17 amendments', 'bipartisan', 'support en bloc', 'airspace users reinforces', 'amendments offered']"
CREC-2023-07-20-pt1-PgH3863-4-31,"['en bloc amendment', 'support faa study', 'proposal representatives thompson', 'increase faa community', 'bipartisan support']"
CREC-2023-07-20-pt1-PgH3863-4-32,"['mr', 'yield', 'minutes', 'indiana', 'yakym']"
CREC-2023-07-20-pt1-PgH3863-4-33,"['yakym amendment', 'incredible work faa', 'faa lacks plan', 'controller shortage american', 'reauthorization bipartisan experience']"
CREC-2023-07-20-pt1-PgH3863-4-34,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-07-20-pt1-PgH3863-4-35,"['yield', 'mr', 'minutes', 'smith', 'new jersey']"
CREC-2023-07-20-pt1-PgH3863-4-36,"['size offshore wind', 'wind turbine projects', 'confirmed wind turbines', 'wind certification president', 'certify offshore wind']"
CREC-2023-07-20-pt1-PgH3863-4-37,"['balance time', 'recommend folks', 'folks vote', 'en bloc']"
CREC-2023-07-20-pt1-PgH3863-4-38,"['aviation mr speaker', 'bloc amendment', 'september truly bipartisan', 'process thank aviation', 'faa reauthorization expires']"
CREC-2023-07-20-pt1-PgH3863-4-41,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-07-20-pt1-PgH3863-4-44,"['amendment desk', 'amendment', 'desk']"
CREC-2023-07-20-pt1-PgH3863-4-48,"['transferring selling numbers', 'registration numbers civil', 'numbers harming instead', 'airplane says n123456', 'n123456 tail number']"
CREC-2023-07-20-pt1-PgH3863-4-49,"['opposition', 'claim', 'time', 'claim time', 'amendment']"
CREC-2023-07-20-pt1-PgH3863-4-51,"['consume gentleman', 'missouri', 'yield time consume', 'graves', 'chairman committee']"
CREC-2023-07-20-pt1-PgH3863-4-52,"['known numbers prevents', 'faa 10 using', 'transfer number sold', 'freedom enterprise pirating', 'amendment interfering government']"
CREC-2023-07-20-pt1-PgH3863-4-53,"['sell car', 'transferred license', 'handle software issue', 'likes pirating abuse', 'license number said']"
CREC-2023-07-20-pt1-PgH3863-4-54,"['congress expertise', 'deal faa fact', 'staffing requiring', 'floor faa reauthorized', 'staffing pilot staffing']"
CREC-2023-07-20-pt1-PgH3863-4-55,"['faa fully complement', 'access canceled flights', 'year reauthorization', 'controllers coming school', 'think good amendment']"
CREC-2023-07-20-pt1-PgH3863-4-56,"['time', 'inquire', 'inquire time', 'remaining', 'time remaining']"
CREC-2023-07-20-pt1-PgH3863-4-58,"['mr', 'louisiana', 'yield', 'graves', 'minutes']"
CREC-2023-07-20-pt1-PgH3863-4-59,"['legislation really just', 'passed house transportation', 'talk legislation talk', 'infrastructure committee unanimous', 'thank friend congressman']"
CREC-2023-07-20-pt1-PgH3863-4-60,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-07-20-pt1-PgH3863-4-63,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-07-20-pt1-PgH3863-4-66,"['amendment desk', 'amendment', 'desk']"
CREC-2023-07-20-pt1-PgH3863-4-72,"['offices middle people', 'ensure bureaucrats actually', 'percent building headquarters', 'weeks congress', 'telework policies faa']"
CREC-2023-07-20-pt1-PgH3863-4-73,"['rise', 'opposition', 'perry', 'amendment offered representative']"
CREC-2023-07-20-pt1-PgH3863-4-75,"['faa contemplated amendment', 'space federal', 'telework policy changes', 'commonsense telework policies', 'representative perry presented']"
CREC-2023-07-20-pt1-PgH3863-4-76,"['friend comments regarding', 'speaker yield minutes', 'comments regarding work', 'virginia mr good', 'subcommittee']"
CREC-2023-07-20-pt1-PgH3863-4-77,"['relaxed telework policy', 'faa employees resume', 'federal employees revealed', 'amendment requires agencies', 'removing faa ability']"
CREC-2023-07-20-pt1-PgH3863-4-79,"['time', 'consume', 'yield', 'gentleman', 'yield time']"
CREC-2023-07-20-pt1-PgH3863-4-80,"['firing thanks government', 'government unions problem', 'percent managers federal', 'pay salaries federal', 'faa employees onsite']"
CREC-2023-07-20-pt1-PgH3863-4-81,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-07-20-pt1-PgH3863-4-82,"['time', 'inquire', 'remaining', 'inquire time', 'time remaining']"
CREC-2023-07-20-pt1-PgH3863-4-84,"['giving faa', 'faa reauthorization securing', 'think government unions', 'indication faa employees', 'unions legal legal']"
CREC-2023-07-20-pt1-PgH3863-4-87,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-07-20-pt1-PgH3863-4-107,"['rollcall 361', 'aye', 'mr perry', 'present voted', 'amendment 77 offered']"
CREC-2023-07-20-pt1-PgH3863-4-118,"['today', 'aye', '362 aye rollcall', 'present chamber', 'vote series']"
CREC-2023-07-20-pt1-PgH3863-4-124,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-07-20-pt1-PgH3863-4-131,"['unable', 'yea rollcall', 'family obligation unable', 'vote', 'today present voted']"
CREC-2023-07-20-pt1-PgH3863-4-132,"['rollcall 362 yea', 'yea rollcall', 'nay', 'votes circumstances control', 'unable attend']"
CREC-2023-07-20-pt1-PgH3863-4-133,"['today unforeseen circumstance', 'rollcall 361 rollcall', '363 aye rollcall', 'unable cast', 'votes']"
CREC-2023-07-20-pt1-PgH3863-4-134,"['today immovable scheduling', 'rollcall 361 nay', 'nay', 'conflict present voted', 'unable attend']"
CREC-2023-07-20-pt1-PgH3863-4-136,"['362 nay rollcall', 'vote', 'regret able present', 'nay rollcall', 'present voted yea']"
CREC-2023-07-20-pt1-PgS3455-2-0,"['smith', 'cosponsors']"
CREC-2023-07-24-pt1-PgE705-2-2,"['safety standard fda', 'broken legalizing hemp', 'cbd regulations', 'hemp access consumer', 'regulate products']"
CREC-2023-07-24-pt1-PgE705-4-2,"['unfair shipping practices', 'hawaii denied free', 'hawaii noncontiguous locations', 'state hawaii excluding', 'ship hawaii prices']"
CREC-2023-07-24-pt1-PgE706-5-2,"['authority federal property', 'creates zoning', 'commission consists federal', 'introduce district columbia', 'zoning maps regulations']"
CREC-2023-07-25-pt1-PgH3900-2-1,"['pact act covered', '000 veterans filed', 'new veterans', 'approved department veterans', 'healthcare pact act']"
CREC-2023-07-25-pt1-PgH3907-6-0,"['submit', 'elites', 'suspend', 'sanctions']"
CREC-2023-07-25-pt1-PgH3907-6-8,"['extraneous', 'measure', 'days', 'consent']"
CREC-2023-07-25-pt1-PgH3907-6-11,"['secretary', 'meeks', 'collusion', 'legislation', 'mobilizing']"
CREC-2023-07-25-pt1-PgH3907-6-13,"['collusion', 'officials', 'crises', 'criminality', 'haitian']"
CREC-2023-07-25-pt1-PgH3907-6-14,"['balance time', 'reserve', 'time']"
CREC-2023-07-25-pt1-PgH3907-6-15,"['yield', 'virginia', 'mr', 'minutes', 'connolly']"
CREC-2023-07-25-pt1-PgH3907-6-16,"['hunger', 'rampant', 'cholera', 'international', 'collusion']"
CREC-2023-07-25-pt1-PgH3907-6-17,"['balance time', 'continue', 'reserve']"
CREC-2023-07-25-pt1-PgH3907-6-18,"['yield', 'minutes', 'cherfilus', 'florida', 'gentlewoman']"
CREC-2023-07-25-pt1-PgH3907-6-19,"['act', 'terror', 'meeks', 'collusion', 'haiti']"
CREC-2023-07-25-pt1-PgH3907-6-20,"['balance time', 'reserve', 'time']"
CREC-2023-07-25-pt1-PgH3907-6-21,"['kamlager', 'minutes', 'california', 'gentlewoman']"
CREC-2023-07-25-pt1-PgH3907-6-22,"['represent', 'impasse', 'policies', 'resilience', 'haitians']"
CREC-2023-07-25-pt1-PgH3907-6-23,"['balance time', 'reserve', 'time']"
CREC-2023-07-25-pt1-PgH3907-6-24,"['incentivizing', 'representative', 'bipartisan', 'trafficking', 'haiti']"
CREC-2023-07-25-pt1-PgH3907-6-25,"['impose', 'meeks', 'report', 'bipartisan', 'haiti']"
CREC-2023-07-25-pt1-PgH3910-0,"['chinese', 'suspend', 'opioids']"
CREC-2023-07-25-pt1-PgH3910-11,"['extraneous', 'measure', 'days', 'consent']"
CREC-2023-07-25-pt1-PgH3910-14,"['deadly', 'policy', 'pharmaceutical', 'kentucky', 'opioids']"
CREC-2023-07-25-pt1-PgH3910-18,"['consequences', 'reforms', 'traffickers', 'international', 'fentanyl']"
CREC-2023-07-25-pt1-PgH3910-19,"['balance time', 'continue', 'reserve']"
CREC-2023-07-25-pt1-PgH3910-20,"['country', 'step', 'yield', 'dangers', 'barr']"
CREC-2023-07-25-pt1-PgH3910-21,"['borders', 'bipartisan', 'overdose', 'kentucky', 'fentanyl']"
CREC-2023-07-25-pt1-PgH3913-0,"['initiative', 'suspend', 'resolve', 'oppose', 'taipei']"
CREC-2023-07-25-pt1-PgH3913-17,"['extraneous', 'measure', 'days', 'consent']"
CREC-2023-07-25-pt1-PgH3913-20,"['ccp', 'island', 'coercive', 'organizations', 'chinese']"
CREC-2023-07-25-pt1-PgH3913-21,"['unanimously', 'general', 'oppose', 'act', 'taipei']"
CREC-2023-07-25-pt1-PgH3913-22,"['yield', 'great', 'republican', 'minutes', 'taiwan']"
CREC-2023-07-25-pt1-PgH3913-23,"['2020', 'taxpayer', 'covid', 'act', 'taipei']"
CREC-2023-07-25-pt1-PgH3913-24,"['yield', 'mr', 'california', 'minutes', 'lieu']"
CREC-2023-07-25-pt1-PgH3913-25,"['undermine', 'prevented', 'aviation', 'solidarity', 'prc']"
CREC-2023-07-25-pt1-PgH3913-26,"['time', 'right', 'close', 'balance', 'reserve']"
CREC-2023-07-25-pt1-PgH3913-27,"['pandemic', 'cosponsorship', 'bring', 'deliberations', 'taiwan']"
CREC-2023-07-25-pt1-PgH3913-28,"['partnerships', 'oppose', 'act', 'chinese', 'taipei']"
CREC-2023-07-25-pt1-PgH3915-0,"['terminals', 'states', '3395', 'container', 'agreement']"
CREC-2023-07-25-pt1-PgH3915-7,"['extraneous', '3395', 'days', 'revise', 'consent']"
CREC-2023-07-25-pt1-PgH3915-10,"['affiliations', 'grant', 'owning', 'ports', 'logistics']"
CREC-2023-07-25-pt1-PgH3915-11,"['bipartisan', 'federally', 'guard', 'ownership', 'ports']"
CREC-2023-07-25-pt1-PgH3915-12,"['time', 'prepared', 'balance', 'close', 'speakers']"
CREC-2023-07-25-pt1-PgH3915-13,"['yield', 'urge', 'balance', 'colleagues', '3395']"
CREC-2023-07-25-pt1-PgH3915-14,"['yield', 'thank', 'foreign', 'committee', 'vulnerabilities']"
CREC-2023-07-25-pt1-PgH3915-18,"['point', 'vote', 'quorum']"
CREC-2023-07-25-pt1-PgH3916-0,"['soo', '3399', 'suspend', 'locks']"
CREC-2023-07-25-pt1-PgH3916-8,"['3399', 'extraneous', 'revise', 'days', 'consent']"
CREC-2023-07-25-pt1-PgH3916-11,"['iron', 'transporting', 'michiganders', 'safeguard', 'lake']"
CREC-2023-07-25-pt1-PgH3916-12,"['lakes', 'maritime', 'vulnerabilities', 'bipartisan', 'locks']"
CREC-2023-07-25-pt1-PgH3916-13,"['yield', 'superior', 'lake', 'stauber', 'minutes']"
CREC-2023-07-25-pt1-PgH3916-14,"['michigan', 'taconite', 'economic', 'tons', 'locks']"
CREC-2023-07-25-pt1-PgH3916-15,"['reserve', 'thank', 'leadership', 'minnesota']"
CREC-2023-07-25-pt1-PgH3916-16,"['yield', 'urge', 'balance', 'colleagues', '3399']"
CREC-2023-07-25-pt1-PgH3916-17,"['international', 'soo', 'provide', 'balance', 'locks']"
CREC-2023-07-25-pt1-PgH3916-21,"['point', 'vote', 'quorum']"
CREC-2023-07-25-pt1-PgH3918-0,"['national', '1345', 'suspend', 'act', 'telecommunications']"
CREC-2023-07-25-pt1-PgH3918-7,"['extraneous', 'revise', 'days', 'consent']"
CREC-2023-07-25-pt1-PgH3918-10,"['vulnerabilities', 'federal', 'communications', 'cyberattacks', 'ntia']"
CREC-2023-07-25-pt1-PgH3918-11,"['innovation', 'federal', 'ntia', 'safeguards', 'communications']"
CREC-2023-07-25-pt1-PgH3918-12,"['yield', 'mr', 'utah', 'curtis', 'legislation']"
CREC-2023-07-25-pt1-PgH3918-13,"['risk', 'facilitate', 'cyberattacks', 'senate', 'ntia']"
CREC-2023-07-25-pt1-PgH3918-14,"['speaker', 'important', 'aisle']"
CREC-2023-07-25-pt1-PgH3918-15,"['mr', 'consume', 'yield', 'idaho', 'fulcher']"
CREC-2023-07-25-pt1-PgH3918-16,"['committee', 'mitigating', 'vulnerabilities', 'ntia', 'communications']"
CREC-2023-07-25-pt1-PgH3918-17,"['speaker', 'encourages', 'passage', 'vulnerabilities', 'agencies']"
CREC-2023-07-25-pt1-PgH3919-0,"['authority certain licenses', 'suspend rules', '1338 amend', 'act 1934', 'communications act']"
CREC-2023-07-25-pt1-PgH3919-8,"['remarks include extraneous', 'consent', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-07-25-pt1-PgH3919-11,"['satellite service', 'new satellite communications', 'internet satellite broadband', 'latency provided satellite', 'satellite connectivity americans']"
CREC-2023-07-25-pt1-PgH3919-12,"['telecommunications streamlining act', 'act satellite operators', 'industry requiring fcc', 'advancements satellites providing', '1338 satellite']"
CREC-2023-07-25-pt1-PgH3919-13,"['consume', 'energy commerce committee', 'rodgers chair', 'yield time', 'gentlewoman washington mrs']"
CREC-2023-07-25-pt1-PgH3919-14,"['ensure satellite operators', 'satellite telecommunications streamlining', 'licensing satellite', 'existing authority fcc', 'construction clarify fcc']"
CREC-2023-07-25-pt1-PgH3919-15,"['yield', 'mr', 'virginia', 'beyer', 'minutes']"
CREC-2023-07-25-pt1-PgH3919-16,"['orbital debris federal', 'licensing spectrum important', 'improving spectrum licensing', '1338 authority fcc', 'fcc regulate space']"
